id,concepts,relations,elements,role,scene,encoding&recognition [ms],learning&structuring [ms]
1626031983402,4,10,19,45,14,45649,98811
1626032145115,8,10,33,79,20,311876,1442461
1626032219025,4,10,19,48,15,50163,135233
1626032524087,4,10,19,44,16,51819,194007
1626032950402,4,10,19,43,17,57027,310593
1626033489331,4,10,19,47,18,60699,415820
1626033772579,6,10,33,78,22,285854,1710349
1626033778050,6,10,4,9,1,1379,0
1626033784333,6,10,4,9,2,3180,15
1626033792755,6,10,4,8,3,4445,119
1626033799662,6,10,4,8,4,3201,170
1626033808137,6,10,4,7,5,3936,420
1626033816656,6,10,4,8,6,4024,683
1626033824386,6,10,4,7,7,3317,1184
1626033834159,6,10,4,9,8,4360,1317
1626033843310,6,10,4,6,9,3457,1706
1626033855268,6,10,4,8,10,4532,3275
1626033868605,6,10,4,7,11,3939,4629
1626033884918,6,10,4,9,12,4289,6881
1626033903144,6,10,4,7,13,4681,8997
1626033922920,6,10,4,8,14,3709,11993
1626033950756,6,10,4,7,15,5161,17429
1626033987005,6,10,4,8,16,7140,22722
1626034028065,6,10,4,7,17,5824,29173
1626034068123,6,10,4,7,18,3739,32973
1626034122679,6,10,4,9,19,5140,44528
1626034171976,4,10,19,45,19,63282,555227
1626034185861,6,10,4,7,20,4062,55468
1626034281743,6,10,4,7,21,10212,73770
1626034407026,6,10,4,7,22,11473,98708
1626034427936,6,10,10,24,1,3461,0
1626034461982,6,10,10,20,2,17755,30
1626034497638,6,10,10,20,3,18179,136
1626034533986,6,10,10,25,4,18019,391
1626034570426,6,10,10,23,5,16773,816
1626034608773,6,10,10,22,6,18251,2154
1626034645591,6,10,10,23,7,17219,2584
1626034684005,6,10,10,24,8,16473,4870
1626034725671,6,10,10,23,9,18078,7228
1626034769802,6,10,10,24,10,17320,9529
1626034823807,6,10,10,23,11,18779,14938
1626034864056,4,10,19,43,20,64380,557717
1626034886626,6,10,10,22,12,18326,24452
1626034961436,6,10,10,22,13,20120,33883
1626035002712,8,10,33,80,21,331901,2178286
1626035053980,6,10,10,26,14,21140,49446
1626035168971,6,10,10,22,15,21478,71167
1626035317777,6,10,10,23,16,23299,100273
1626035542498,6,10,10,24,17,24621,171988
1626035781418,4,10,19,42,21,69570,769126
1626035811132,6,10,10,21,18,29381,210590
1626036128027,6,10,10,22,19,27591,259051
1626036482803,6,10,10,22,20,31174,289559
1626036887570,4,10,19,45,22,77251,944349
1626036953038,6,10,10,20,21,16711,435251
1626037022558,4,10,33,80,1,11618,0
1626037259896,4,10,33,77,2,119273,41
1626037385414,6,10,10,22,22,18341,395824
1626037458712,6,10,19,42,1,7798,0
1626037501920,4,10,33,79,3,115128,189
1626037582024,6,10,19,46,2,62301,41
1626037698774,6,10,19,43,3,58832,183
1626037710134,8,10,33,84,22,340052,1975981
1626037717281,8,10,4,6,1,1732,0
1626037727082,8,10,4,9,2,5398,17
1626037737028,8,10,4,8,3,4407,65
1626037745582,8,10,4,7,4,4231,146
1626037751265,4,10,33,87,4,127763,620
1626037755386,8,10,4,8,5,5354,279
1626037765450,8,10,4,8,6,4235,1146
1626037776004,8,10,4,8,7,4296,797
1626037786705,8,10,4,6,8,4422,1278
1626037798184,8,10,4,8,9,4937,2060
1626037812465,8,10,4,8,10,5948,3028
1626037817238,6,10,19,45,4,58379,527
1626037828390,8,10,4,8,11,5599,4227
1626037843850,8,10,4,8,12,4373,6441
1626037864172,8,10,4,9,13,5966,8094
1626037887435,8,10,4,8,14,5179,12444
1626037912797,8,10,4,9,15,5048,15659
1626037932845,6,10,19,43,5,57658,1214
1626037942138,8,10,4,7,16,5484,18961
1626037982896,8,10,4,8,17,7527,25896
1626037994440,4,10,33,84,5,122276,1408
1626038025045,8,10,4,8,18,5855,30990
1626038049637,6,10,19,42,6,57146,2357
1626038078483,8,10,4,6,19,6618,39927
1626038142661,8,10,4,7,20,6714,50622
1626038169462,6,10,19,45,7,57063,4818
1626038210245,8,10,4,6,21,4693,58434
1626038234556,4,10,33,83,6,118629,2686
1626038293245,6,10,19,49,8,57865,8277
1626038310138,8,10,4,6,22,10725,77503
1626038337385,8,10,10,23,1,4635,0
1626038380341,8,10,10,24,2,21710,23
1626038423813,8,10,10,24,3,22109,87
1626038425169,6,10,19,48,9,57970,14272
1626038467310,8,10,10,23,4,21238,296
1626038474389,4,10,33,81,7,116514,5847
1626038511008,8,10,10,23,5,21568,698
1626038556215,8,10,10,21,6,21770,1402
1626038569015,6,10,19,49,10,59348,23220
1626038602913,8,10,10,20,7,22518,2333
1626038652666,8,10,10,23,8,22537,4316
1626038705195,8,10,10,23,9,22119,7321
1626038718251,6,10,19,45,11,59845,31330
1626038719318,4,10,33,79,8,116228,10318
1626038762690,8,10,10,22,10,22812,11474
1626038828954,8,10,10,21,11,23904,18160
1626038890553,6,10,19,43,12,61385,48207
1626038904356,8,10,10,24,12,24495,25838
1626038973522,4,10,33,76,9,120181,14919
1626038995893,8,10,10,25,13,25255,39701
1626039092560,6,10,19,48,13,63299,73242
1626039092880,8,10,10,24,14,22706,50708
1626039220354,8,10,10,24,15,27655,69913
1626039242746,4,10,33,82,10,121789,24926
1626039335904,6,10,19,43,14,63570,111630
1626039378951,8,10,10,22,16,28941,98343
1626039533568,4,10,33,81,11,127615,39248
1626039567763,8,10,10,21,17,31566,124914
1626039631108,6,10,19,43,15,69038,156372
1626039799367,8,10,10,21,18,32989,162332
1626039863633,4,10,33,81,12,127327,60869
1626040016802,6,10,19,42,16,70115,238336
1626040243655,4,10,33,83,13,143705,98681
1626040259209,8,10,10,23,19,39578,377654
1626040513797,6,10,19,44,17,73046,349282
1626040675098,4,10,33,78,14,138917,154112
1626040696453,8,10,10,24,20,38006,360684
1626041065476,6,10,19,47,18,76132,397225
1626041091130,8,10,10,25,21,25197,345651
1626041173732,4,10,33,83,15,138331,216339
1626041633004,8,10,10,23,22,46818,443976
1626041726810,8,10,19,48,1,10714,0
1626041756107,4,10,33,75,16,142878,269765
1626041767318,6,10,19,44,19,79319,529760
1626041893493,8,10,19,45,2,82959,48
1626042058101,8,10,19,44,3,84377,219
1626042215307,8,10,19,45,4,76799,737
1626042370077,8,10,19,47,5,76312,1233
1626042532379,8,10,19,43,6,80589,2525
1626042612761,4,10,33,77,17,167966,526567
1626042692272,8,10,19,45,7,75825,5515
1626042723187,6,10,19,42,20,91506,773164
1626042859566,8,10,19,43,8,77893,8944
1626043037955,8,10,19,44,9,81060,15348
1626043230395,8,10,19,43,10,85197,25179
1626043444602,8,10,19,46,11,85195,40958
1626043446070,4,10,33,84,18,157995,490411
1626043686527,8,10,19,49,12,86826,66196
1626043951011,6,10,19,45,21,90713,1031538
1626043975943,8,10,19,48,13,91574,107020
1626044275314,8,10,19,45,14,77617,142467
1626044600834,4,10,33,74,19,183516,799604
1626044659208,8,10,19,46,15,91981,203771
1626045082871,8,10,19,43,16,88562,240378
1626045185537,6,10,19,42,22,105932,1013640
1626045416422,6,10,33,80,1,16719,0
1626045720624,8,10,19,42,17,109835,426702
1626045812935,6,10,33,81,2,200895,48
1626045989826,4,10,33,82,20,176732,1020347
1626046185461,6,10,33,77,3,188753,223
1626046463932,8,10,19,45,18,102832,536933
1626046551496,6,10,33,80,4,182589,721
1626046920576,6,10,33,83,5,183133,1551
1626047109181,8,10,19,47,19,78465,475515
1626047318431,6,10,33,76,6,195896,3743
1626047493485,4,10,33,75,21,188733,1099598
1626047705583,6,10,33,82,7,192585,7257
1626048088218,6,10,33,82,8,186101,12036
1626048213440,8,10,19,44,20,116990,872052
1626048486721,6,10,33,79,9,189814,20429
1626048897111,6,10,33,75,10,185641,34846
1626049238704,4,10,33,81,22,212562,1292633
1626049289109,8,10,19,44,21,119907,824564
1626049361043,6,10,33,79,11,201662,58285
1626049837174,6,10,33,80,12,195153,83613
1626050378498,6,10,33,84,13,195695,147320
1626050992174,8,10,19,48,22,122031,1458014
1626051039872,6,10,33,80,14,198521,261647
1626051244890,8,10,33,81,1,20757,0
1626051703805,8,10,33,86,2,228353,60
1626051740327,6,10,33,80,15,202067,292222
1626052172999,8,10,33,78,3,233778,279
1626052574796,6,10,33,83,16,206748,420360
1626052647558,8,10,33,82,4,232472,813
1626053120432,8,10,33,80,5,234657,2170
1626053571670,6,10,33,72,17,213593,566892
1626053607634,8,10,33,81,6,241096,4150
1626054095434,8,10,33,78,7,241262,8987
1626054595795,8,10,33,79,8,242008,14131
1626054765377,6,10,33,77,18,222541,748087
1626055104461,8,10,33,80,9,240645,23515
1626055646180,8,10,33,81,10,244437,48161
1626056169339,6,10,33,76,19,232708,936702
1626056240808,8,10,33,82,11,255097,91830
1626056894266,8,10,33,78,12,253618,140216
1626057682634,8,10,33,81,13,263455,241767
1626058133629,6,10,33,83,20,241722,1421017
1626058850867,8,10,33,82,14,334304,511234
1626060081566,8,10,33,79,15,315392,611363
1626061061600,6,10,33,81,21,292242,2366751
1626061345850,8,10,33,83,16,289135,688994
1626063490035,8,10,33,80,17,293811,1499481
1626063970515,6,10,33,85,22,264426,2350606
1626066247891,8,10,33,80,18,322066,2113200
1626069553550,8,10,33,78,19,300765,2697897
1626073689580,8,10,33,86,20,297670,3481215
1626077580269,8,10,33,78,21,327735,3195222
1626081614179,8,10,33,78,22,337263,3327139
1626003338151,10,2,4,6,1,518,1
1626003339801,10,4,4,8,1,1044,0
1626003339970,10,2,4,6,2,883,28
1626003342039,10,2,4,6,3,1049,88
1626003343167,10,6,4,7,1,1684,0
1626003343486,10,8,4,6,1,1982,0
1626003344176,10,2,4,6,4,1094,219
1626003344555,10,4,4,7,2,2536,27
1626003346551,10,2,4,6,5,1048,304
1626003347250,10,10,4,8,1,2791,0
1626003349446,10,2,4,6,6,1031,849
1626003349475,10,4,4,8,3,2311,71
1626003350368,10,6,4,8,2,3382,32
1626003352575,10,2,4,6,7,896,969
1626003353855,10,4,4,7,4,2369,205
1626003354234,10,8,4,7,2,5570,25
1626003355546,10,2,4,6,8,876,1203
1626003357502,10,6,4,9,3,3592,70
1626003358161,10,4,4,6,5,1836,245
1626003359883,10,2,4,6,9,1051,2301
1626003361092,10,10,4,6,2,7463,26
1626003362221,10,4,4,6,6,1581,379
1626003364420,10,6,4,8,4,2704,179
1626003364429,10,8,4,8,3,4754,58
1626003364840,10,2,4,6,10,726,3240
1626003367223,10,4,4,8,7,2522,651
1626003371571,10,6,4,9,5,3275,349
1626003371888,10,2,4,6,11,1340,4272
1626003372267,10,4,4,8,8,1930,1277
1626003373561,10,8,4,6,4,4518,139
1626003375345,10,10,4,7,3,8220,91
1626003377567,10,4,4,7,9,1718,1200
1626003378006,10,6,4,8,6,2554,546
1626003378172,10,2,4,6,12,709,4815
1626003382260,10,8,4,7,5,4620,225
1626003383466,10,4,4,6,10,1851,2186
1626003384468,10,6,4,8,7,2647,750
1626003385337,10,2,4,6,13,811,5409
1626003389327,10,10,4,8,4,6489,151
1626003392072,10,4,4,8,11,2719,3723
1626003392221,10,8,4,9,6,5365,447
1626003392981,10,6,4,7,8,4003,1381
1626003394867,10,2,4,6,14,1402,6916
1626003402200,10,6,4,7,9,3595,2141
1626003402216,10,4,4,9,12,2067,5490
1626003402248,10,8,4,8,7,4863,593
1626003403778,10,10,4,8,5,7246,394
1626003408077,10,2,4,6,15,1925,9211
1626003412920,10,6,4,7,10,3784,2980
1626003413009,10,8,4,7,8,4888,894
1626003414672,10,4,4,7,13,2530,7398
1626003418368,10,10,4,8,6,6856,778
1626003423955,10,8,4,7,9,4748,1562
1626003425337,10,6,4,7,11,3501,4540
1626003425696,10,2,4,6,16,2610,12470
1626003428376,10,4,4,8,14,1951,9673
1626003432051,10,10,4,8,7,6315,930
1626003435167,10,8,4,7,10,4398,2292
1626003438016,10,6,4,6,12,3222,5970
1626003443707,10,2,4,6,17,929,16005
1626003445369,10,4,4,7,15,2598,11807
1626003447019,10,10,4,8,8,6617,1502
1626003447979,10,8,4,7,11,4841,3218
1626003454185,10,6,4,8,13,3621,8509
1626003461512,10,8,4,8,12,4649,4034
1626003463807,10,10,4,7,9,6921,2799
1626003465736,10,4,4,7,16,2109,16126
1626003470793,10,2,4,6,18,2344,22257
1626003473935,10,6,4,9,14,4134,11633
1626003475817,10,8,4,7,13,4084,5197
1626003479156,10,10,4,6,10,6056,3116
1626003493240,10,8,4,8,14,4993,7158
1626003493937,10,4,4,8,17,3615,20536
1626003496933,10,10,4,8,11,6402,4591
1626003498028,10,6,4,7,15,4357,15812
1626003507275,10,2,4,6,19,3161,29964
1626003510512,10,8,4,8,15,4032,8855
1626003517253,10,10,4,8,12,7443,6127
1626003524991,10,4,4,8,18,2745,24850
1626003527836,10,6,4,9,16,4515,20523
1626003540741,10,10,4,8,13,7125,9220
1626003543114,10,8,4,7,16,5975,19916
1626003555105,10,2,4,6,20,4584,38221
1626003556565,10,4,4,6,19,1819,27878
1626003560391,10,6,4,8,17,3681,25044
1626003564376,10,10,4,8,14,6297,11176
1626003575660,10,8,4,6,17,4938,22833
1626003591401,10,10,4,7,15,6446,14414
1626003594696,10,4,4,8,20,2224,33256
1626003605008,10,6,4,9,18,6065,32348
1626003608303,10,2,4,6,21,3303,46396
1626003612686,10,8,4,8,18,4197,28433
1626003620242,10,10,4,7,16,5643,17414
1626003659388,10,6,4,9,19,6171,40854
1626003660123,10,8,4,9,19,4958,36474
1626003663040,10,10,4,7,17,8528,25308
1626003667687,10,2,4,6,22,1098,57093
1626003669357,10,4,4,8,21,6110,61233
1626003671566,10,2,10,18,1,1408,0
1626003676158,10,2,10,18,2,2343,28
1626003680933,10,2,10,18,3,2152,99
1626003685845,10,2,10,18,4,2095,202
1626003691363,10,2,10,18,5,2195,705
1626003697286,10,2,10,18,6,2668,878
1626003704936,10,2,10,18,7,3010,1456
1626003706364,10,10,4,8,18,6576,30644
1626003711220,10,8,4,6,20,4643,42004
1626003713286,10,2,10,18,8,2713,2919
1626003723244,10,2,10,18,9,2972,4164
1626003723446,10,6,4,8,20,5844,52563
1626003734673,10,2,10,18,10,2703,6001
1626003749949,10,4,4,8,22,2526,74263
1626003750662,10,2,10,18,11,2412,10107
1626003756969,10,10,4,7,19,6010,38191
1626003759249,10,4,10,23,1,2731,1
1626003771889,10,2,10,18,12,3817,13454
1626003772204,10,4,10,23,2,6596,21
1626003779903,10,8,4,8,21,5818,56735
1626003785355,10,4,10,22,3,6506,61
1626003799204,10,4,10,26,4,7000,266
1626003802402,10,2,10,18,13,3861,22310
1626003807278,10,6,4,8,21,5921,70830
1626003812838,10,4,10,20,5,6392,527
1626003820566,10,10,4,8,20,7303,47730
1626003827907,10,4,10,23,6,6912,1304
1626003842569,10,2,10,18,14,4451,30890
1626003844575,10,4,10,24,7,7151,2206
1626003862779,10,4,10,22,8,6753,3922
1626003865735,10,8,4,6,22,10472,64369
1626003885064,10,4,10,21,9,7930,6654
1626003891439,10,8,10,24,1,5288,0
1626003891556,10,2,10,18,15,3073,42696
1626003904399,10,10,4,7,21,10980,60974
1626003907869,10,4,10,23,10,6765,9006
1626003912851,10,6,4,7,22,10575,83781
1626003929532,10,6,10,23,1,3784,0
1626003930387,10,8,10,21,2,19291,25
1626003939528,10,4,10,25,11,7895,14879
1626003949083,10,2,10,18,16,2302,52497
1626003954865,10,6,10,22,2,12580,30
1626003970723,10,8,10,22,3,20166,89
1626003979791,10,6,10,20,3,11976,143
1626003980346,10,4,10,24,12,8253,23473
1626003990580,10,10,4,8,22,6926,71601
1626004005083,10,6,10,24,4,12303,321
1626004012128,10,8,10,24,4,20129,258
1626004026145,10,4,10,24,13,6801,31125
1626004027830,10,10,10,25,1,6290,0
1626004031382,10,2,10,18,17,6065,69285
1626004032202,10,6,10,22,5,13297,764
1626004055167,10,8,10,25,5,21673,622
1626004059250,10,6,10,23,6,12918,1239
1626004080540,10,4,10,20,14,7159,40061
1626004087919,10,6,10,24,7,12882,2460
1626004088107,10,10,10,22,2,29538,39
1626004096520,10,8,10,22,6,20041,1106
1626004118986,10,6,10,24,8,13648,4229
1626004139020,10,8,10,24,7,19827,2063
1626004141250,10,2,10,18,18,7438,94390
1626004147940,10,10,10,20,3,30054,102
1626004151191,10,6,10,25,9,12978,6344
1626004151372,10,4,10,26,15,7347,55973
1626004184089,10,8,10,24,8,20304,4467
1626004186901,10,6,10,23,10,13035,9648
1626004207574,10,10,10,24,4,29289,365
1626004227438,10,6,10,21,11,13155,13653
1626004233562,10,8,10,21,9,20972,7103
1626004234149,10,4,10,19,16,6960,68577
1626004268191,10,10,10,23,5,30154,893
1626004278294,10,6,10,20,12,14621,20929
1626004284208,10,2,10,18,19,8430,124596
1626004284750,10,8,10,23,10,20284,10467
1626004329908,10,10,10,21,6,30326,1728
1626004334342,10,6,10,23,13,13410,28783
1626004338997,10,8,10,21,11,19339,14518
1626004360297,10,4,10,24,17,14018,98035
1626004392435,10,10,10,23,7,30443,2398
1626004402150,10,8,10,22,12,21802,20308
1626004407237,10,6,10,23,14,15943,39803
1626004459435,10,10,10,22,8,30564,4552
1626004469247,10,2,10,18,20,10857,162795
1626004469335,10,8,10,21,13,20169,26375
1626004500855,10,6,10,20,15,16680,59801
1626004512292,10,4,10,23,18,7652,135817
1626004528770,10,10,10,20,9,30927,6818
1626004553695,10,8,10,22,14,22778,37764
1626004602250,10,10,10,23,10,31163,11079
1626004619615,10,6,10,25,16,18807,79583
1626004660550,10,8,10,24,15,24947,54740
1626004678874,10,4,10,23,19,8148,148984
1626004686291,10,10,10,25,11,31923,18654
1626004701188,10,2,10,18,21,11195,206817
1626004766810,10,6,10,24,17,19502,105611
1626004771111,10,8,10,20,16,20681,69108
1626004771434,10,10,10,25,12,30527,23205
1626004874099,10,10,10,20,13,33645,35552
1626004906872,10,4,10,20,20,19313,187007
1626004926463,10,8,10,23,17,27411,99723
1626004927741,10,6,10,20,18,14903,131587
1626004941145,10,2,10,18,22,3673,231784
1626004951059,10,2,19,36,1,2715,0
1626004963467,10,2,19,36,2,6297,19
1626004976567,10,2,19,36,3,6539,125
1626004991317,10,2,19,36,4,7152,757
1626004995842,10,10,10,22,14,34905,51859
1626005005986,10,2,19,36,5,6945,1033
1626005021494,10,2,19,36,6,6630,1932
1626005039890,10,2,19,36,7,7245,4152
1626005061619,10,2,19,36,8,6931,7564
1626005091084,10,2,19,36,9,7249,13808
1626005104923,10,6,10,21,19,13007,151826
1626005115979,10,8,10,23,18,31168,127977
1626005128927,10,2,19,36,10,7593,21866
1626005142569,10,10,10,25,15,35283,73189
1626005161234,10,4,10,23,21,10058,233597
1626005179914,10,2,19,36,11,8079,34689
1626005260851,10,2,19,36,12,8798,60232
1626005334005,10,8,10,22,19,20164,174189
1626005339953,10,10,10,22,16,37944,115080
1626005398599,10,2,19,36,13,12085,112662
1626005413272,10,6,10,23,20,25518,250427
1626005551277,10,2,19,36,14,11896,127527
1626005582803,10,4,10,19,22,10383,398671
1626005591358,10,10,10,23,17,41526,164200
1626005610686,10,4,19,47,1,5096,1
1626005652748,10,4,19,48,2,21116,49
1626005694909,10,8,10,21,20,38241,285643
1626005696148,10,4,19,45,3,21288,189
1626005737816,10,4,19,47,4,20738,591
1626005744797,10,2,19,36,15,13443,166853
1626005763822,10,6,10,23,21,30718,287893
1626005781664,10,4,19,46,5,21467,1266
1626005826359,10,4,19,42,6,20551,2780
1626005877968,10,4,19,47,7,23046,4706
1626005895817,10,10,10,25,18,42725,217397
1626005929586,10,4,19,46,8,22484,7619
1626005975449,10,2,19,36,16,12750,204152
1626005988612,10,4,19,44,9,23809,12443
1626006058410,10,4,19,44,10,22726,23444
1626006066969,10,8,10,20,21,35694,296205
1626006147410,10,4,19,43,11,24566,37174
1626006220392,10,10,10,22,19,32512,257481
1626006224721,10,6,10,22,22,30321,395851
1626006258374,10,4,19,45,12,23335,60255
1626006279017,10,6,19,44,1,8101,0
1626006361532,10,6,19,39,2,42020,44
1626006362733,10,2,19,36,17,14266,356570
1626006378366,10,4,19,43,13,22104,77136
1626006441369,10,6,19,45,3,39038,192
1626006524613,10,6,19,46,4,41484,577
1626006540586,10,4,19,47,14,26037,107685
1626006553963,10,8,10,22,22,39248,405663
1626006608235,10,6,19,45,5,40683,1551
1626006634283,10,10,10,22,20,49833,311376
1626006638530,10,8,19,46,1,10653,0
1626006698491,10,6,19,42,6,45802,3042
1626006783308,10,8,19,45,2,72305,67
1626006790361,10,6,19,43,7,42656,6022
1626006832979,10,4,19,45,15,28253,232795
1626006865611,10,2,19,36,18,16290,468005
1626006884730,10,6,19,50,8,43084,10061
1626006921094,10,8,19,42,3,69817,654
1626006985976,10,6,19,47,9,41897,16373
1626007059554,10,8,19,47,4,67824,1193
1626007103429,10,6,19,44,10,44389,29902
1626007124329,10,10,10,20,21,36148,420242
1626007128409,10,4,19,44,16,29185,235143
1626007194021,10,8,19,47,5,66857,1660
1626007237256,10,6,19,45,11,43934,45684
1626007335553,10,8,19,45,6,68295,4084
1626007385248,10,6,19,45,12,41783,64032
1626007429903,10,2,19,36,19,19602,522143
1626007476103,10,8,19,43,7,68190,5999
1626007534450,10,4,19,48,17,32517,335885
1626007589851,10,6,19,43,13,44175,114290
1626007624279,10,8,19,42,8,69022,10871
1626007779837,10,8,19,44,9,68422,18198
1626007797101,10,10,10,22,22,52079,563376
1626007850415,10,6,19,44,14,48138,161131
1626007914748,10,10,19,41,1,14457,0
1626007956797,10,8,19,44,10,72989,32003
1626008039407,10,4,19,45,18,36786,427838
1626008058324,10,2,19,36,20,7505,614008
1626008110349,10,10,19,44,2,100084,45
1626008111829,10,6,19,40,15,40898,182564
1626008145025,10,8,19,42,11,71340,45158
1626008320144,10,10,19,40,3,105182,312
1626008370402,10,8,19,47,12,74390,74966
1626008522964,10,6,19,44,16,54459,300902
1626008528398,10,10,19,43,4,104760,692
1626008634893,10,8,19,43,13,74623,114257
1626008724221,10,4,19,45,19,35277,609626
1626008731112,10,10,19,43,5,102091,1666
1626008908775,10,2,19,36,21,23550,800517
1626008929603,10,8,19,43,14,74949,143987
1626008933437,10,10,19,42,6,96709,2618
1626008988992,10,6,19,49,17,55172,350777
1626009140647,10,10,19,46,7,101594,4934
1626009354611,10,10,19,45,8,102571,9029
1626009363349,10,8,19,43,15,84291,267837
1626009549698,10,4,19,47,20,41213,735284
1626009578166,10,10,19,47,9,102125,15783
1626009611088,10,6,19,44,18,59406,496177
1626009817006,10,10,19,47,10,106281,25602
1626009885296,10,8,19,43,16,80387,360183
1626009981433,10,2,19,36,22,29975,1010776
1626010005383,10,2,33,64,1,5193,0
1626010041012,10,2,33,64,2,18371,40
1626010056145,10,10,19,48,11,100466,40681
1626010078009,10,2,33,64,3,18319,193
1626010114737,10,2,33,64,4,18105,623
1626010153560,10,2,33,64,5,18340,2019
1626010193633,10,2,33,64,6,18659,2926
1626010239029,10,2,33,64,7,17942,5914
1626010290507,10,2,33,64,8,19221,12601
1626010309824,10,10,19,46,12,99731,54006
1626010353816,10,2,33,64,9,19557,23891
1626010371949,10,6,19,44,19,66233,627344
1626010432363,10,2,33,64,10,21393,36238
1626010540493,10,8,19,43,17,86673,480175
